Semester,Year,Repository,Action,Author,Repo_ID,Assignees,Close_date,Closed_by,Request_Status,Reviewers,Review_Recommendation,Tagged,week
Spring,2020,t0058,commit,p0147,c8e0c5cd595d9602a8044170133d5f6945ed850f,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0322,127582e5977e8168f866d128d6f8e89bd2a4cd66,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0147,b527184ed764eb3d8d1cf02ea4f0140ed0925169,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0147,8b2582e0e8fe59e4d42f043486398ea49f6f78d1,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0147,fbdb48aec29a2401d81e00dbbf1953a1206e990a,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0147,e86a4fdf83217d02960cc6876730525fd313a7cf,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0147,22fb1b04147eb4fa20876e8ceb8099bb1ac880c1,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0147,adbce09f0abae4da2c2edf4a43f1e5a90fabc530,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0147,32a88f4fe7f216398a009c88d386a5c564ad0061,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0147,3dab843e50ecdae9402b0cbf28aa4493b7774f2b,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0147,e8d3bc6bc78731aa6d149ca0fb42a06fb572e0bc,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0147,f185d69f222142793e9e6f0c7c5cbec09eb1440d,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0147,bac15435229034024b6d36f8984c9723159aae20,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0147,6bdd9026f55a524e767d65cf0f7d0c51fb67a975,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0147,7f4fc9a0173c00bafd5431d79341eca1480a71f8,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0147,c98f2513267c707035c7defb9f30ffa04685512d,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0147,011c380d2b199ab484b0f3f7dcfe71c8cdfaa841,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0147,3299b04840749070fbe47bd9f282a1b1c80799d0,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0147,f5de55f12cbe0a8cdc28f2abf823cc00b66fb48f,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0147,09d1838c895a950a075a26b5c43f0745f27ce4c3,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0147,e497f179ed3d8127c12e2a44943d0c749b16eb29,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0147,f87cabdf407f1021bead3e8cbe53ae2785d86b50,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0058,commit,p0322,d4126156048aaa648ec7310a7b9ff12dfa2303c2,N/A,N/A,N/A,N/A,N/A,N/A,,5
Spring,2020,t0058,commit,p0147,a9697a251ee745bec5871011a555859f4a0b6217,N/A,N/A,N/A,N/A,N/A,N/A,,5
Spring,2020,t0058,commit,p0322,ad35971af1fc4cca90cec9174374b6109110fa4b,N/A,N/A,N/A,N/A,N/A,N/A,,5
Spring,2020,t0058,commit,p0322,e57a556ea09a0e3d5d305b7652f988b4ac0cdff4,N/A,N/A,N/A,N/A,N/A,N/A,,5
Spring,2020,t0058,commit,p0071,7f17ffda4718c2108487d68d09bbada9ee2dd827,N/A,N/A,N/A,N/A,N/A,N/A,,5
Spring,2020,t0058,commit,p0147,439725d1d8af85f9b24050bef0bfccad434e04ae,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,b88af77df850a1c65bb4cbfde4a282388d96af72,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,bb481c4bc752ff4b8ec23b9e978fe0fa45e33716,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,3be6fe0fe45131406d6e14db1f11e3a7f7f7f5cd,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,fc33acd53720ff89d9dad6d30d951b5064ec8e4e,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,96440c44b3a844be71dc0f7280c6af62e7cf06a5,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,ed93cfe889f571e4f0f8ac144f59068a83f3e114,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,ed1010024472f1b24300120ec00e0fabd48d8488,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,fa8334578d5173be08b78e9dfd07b7f3d66720e9,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,dc6544e7e4021c25d8911ad7b1953fb9780f3e87,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,e37b6e62b575a887e47e47e2395c350b1573fb84,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,6e7fb7614d1859f201c826f0a01ead3769fa52d1,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0322,a877caf65363377bfdff16bb216989128373c549,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,3c9871640b5e1b04f399afe63ef38d0cce8f3eaf,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,b31b08760f78a71e83b1b09d27e0d8d65d8a00ff,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,e922d05bdac525ef4803daf0ed8491dda6a8afe8,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,cdac7d716ca4e12c84fcbfebe61ee21b33c72cd1,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,045af75d3920c1559b6e5eb8978b718a28e8d1d3,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,0239c3ff381ca76a8b6d2c4ad20a633be016ba77,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,7acb25b4c82b7a9d98111818010a44424a7fe516,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,ccf72a467171d6d75e81b0367a4b6a2323bca560,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,a6acfff4adce445313156396c83361197d9b3e8b,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,3d1ffad78b67fc38ce0378af71b3b95ec3dba21b,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,12c6393cd91a09aa2811e77f79c76764ec245eb4,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,d8bc008f90ac2a099e7fa8359a4422ea7034a655,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,61b9976c8349205f99e8d67c79d129850294adcc,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0058,commit,p0147,0326a4712dabde90f0002ab4ed8f5d8cbbd53a8f,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0058,commit,p0322,1eabe836995b7f5a8f48a404a55c894e16ad6585,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0058,commit,p0147,3ee95facf6f39845b674b610e19300fb733aeeb1,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0058,commit,p0147,019b9e9f9fbc83dc72331b89900c3105d3a53c9c,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0058,commit,p0147,b44aa1fbffeba0ad65b3d5ba6f5e1d89184603eb,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0058,commit,p0147,62e2ecf55d39aba0cae0d5be804da2b6c145aba0,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0058,commit,p0147,a0b82acd8c551774121c16d501e55ffe92ea4ea5,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0058,commit,p0147,70489eb613f588140cbfffc3a294e60325801948,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0058,commit,p0147,547524a1c9293b70c4a9d4baba128d1f0f0aa399,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0058,commit,p0147,e2d8d39c0a4d663fc3d901d3debbe8a6437b4447,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0058,commit,p0147,5e466e4ecece5260edc919e3f1550b455fd45451,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0058,commit,p0431,04fb30790edfba28fb5668dedd34919522f88985,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0058,commit,p0322,736c4bf9acfc779807dfe5c89063123c73a3c616,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0058,commit,p0322,b146d4cecf8d654da42e1f005ad12fa450b1dc6f,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0058,commit,p0322,ba2bcfc2c37aff2652d34e73ee8593afea11f972,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0058,commit,p0322,1af1c7f0253d03c59315510e83e2be9551c473bf,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0058,commit,p0322,19f8f0531191e620cae48ca3751feb57ecb726e0,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0058,commit,p0147,440f67a2fa65c532be9ecb7392b919494d20a8b2,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0058,commit,p0310,84002fd673f2258d4b2f5950fdd57c186c44fa33,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0058,commit,p0147,5be2a9dec35bc42d62d28fe9f717e3f09079014b,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0058,commit,p0147,ba1e5b929e4cc019d43900da9189a38fcbe056e1,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0058,commit,p0147,ebb39673a5259ef7d4f2d27040dafef8a0f3cd78,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0058,commit,p0147,f62a1a322c506fa267c4a3d493a62e1981c59209,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0058,commit,p0147,dd495e3e1014ee8ed7aab3cf5bf87b1e612f4ae3,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0058,commit,p0322,0915889834a69f9a8fc2d93c4b219a4c69f2104a,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0058,commit,p0147,d36496a0aeacf64365847ab8e65a3d480fe51a45,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0058,commit,p0147,9f32a2ff6f0035ddcfa25025d5118a51cc781a04,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0058,commit,p0147,c066133db0baa914032036d77f3f9d5b3146e256,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0058,commit,p0147,f8b6bb475c191de7287796fca95d28e47c7d6b33,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0058,commit,p0147,645886ff40fd3f585e962551695cc33dd11962c6,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0058,commit,p0322,025c58feda7dd5584a643e8a143862917c14c616,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0058,code_review,p0322,45,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,13
Spring,2020,t0058,code_review,p0322,44,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,13
Spring,2020,t0058,code_review,p0322,40,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,11
Spring,2020,t0058,code_review,p0322,34,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,9
Spring,2020,t0058,code_review,p0322,24,N/A,N/A,N/A,CHANGES_REQUESTED,N/A,N/A,N/A,7
Spring,2020,t0058,code_review,p0310,24,N/A,N/A,N/A,COMMENTED,N/A,N/A,N/A,7
Spring,2020,t0058,code_review,p0322,23,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,6
Spring,2020,t0058,code_review,p0322,21,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,5
Spring,2020,t0058,code_review,p0322,1,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,2
Spring,2020,t0058,comment,p0431,591043662,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
Spring,2020,t0058,comment,p0431,591270659,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
Spring,2020,t0058,comment,p0322,591273399,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
Fall,2020,t0059,commit,p0172,9bb0e52cf93bdf8671b64ac5b9b83534e373b4c6,N/A,N/A,N/A,N/A,N/A,N/A,,14
Fall,2020,t0059,commit,p0172,e027fcda57dcdcb2925bcdee7fcde9a22a94f2ee,N/A,N/A,N/A,N/A,N/A,N/A,,14
Fall,2020,t0059,commit,p0172,dc3cb6e3fc03bf45404119794dca4e9148848158,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,ad209c5eb22913124804b0545ec76964cbf5f366,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0247,f6bcfe31d7c785bdba41b62b35c6b053966686de,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0247,2eeb1845bd07d71516b72e7b50cbbf117d9d3760,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0247,554c1a8c813cde6cb9694ba18aa4aa8fd98aaf08,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,e62d15dd0fe25a771708aee9e32595a22d27e561,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,8f34aa53eb5a0166b06696d72ea17c0e1761feae,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,274bd743f35d5e437e864bb34f40e10ccb5464c7,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,2f64c41c8b36a561366ba4e2357002320dbb7b98,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,2298381034fb9e1edb1c436c1bdfaafa071464ee,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,b5eb74b50b36178db364217dda0c068c31d057b8,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,be2b1a97c28c65b38580f6e486c22ca96cc25cae,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,f2705a43452edb2695401aaccca9af5088aeea13,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,8e8b9abbda9d613dd0557290948a05377934a893,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,87a468f9fbf790dd0ca2404de7952ea2e2d49544,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,0c782ec5def5bdd5b4475e47b95c7785671922d8,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,5d45ea519364c9591871e1dfb5dbfadd7db06604,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,282f530e4e7d319fdde08b5a9af411c4e872cd1d,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,061f891c1d900cbf399199b09216f190af0b8b12,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,764629b9c814b3607da2c6328bc708c926a06231,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,eff4f1406b357026b0e6ce5739ed06d657514a5b,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,4f00bcea1ccfaba85a45db174fd5f53d083cc645,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,4bbfddc0f09c520f9d6489e4970e4c8fa2a5077c,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,f97441783e6d0882093542e056fac4206835c7a2,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,010b70ba21792311d3df0d46f72ba0c3e3b39c94,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,da82ef2fb1f52d99abb590753bf75b90994ca0d7,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,8475d348981cdf22664c6b101a338496b52761d9,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,7d8e868bec542f76febc7bb9a848d12865b2865c,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0172,051e10437234f6391fe49ee45ee0d530afc0a7e1,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2020,t0059,commit,p0247,9f1ccd233980abac3de4f8b72310361dc653e6e1,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0247,071d5afd1854bc3a1cd9fa4239fb58546ef63569,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0247,1fe1f6649a3f4b22581cf4b40ff8204679272e95,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0172,e5beea5e63d9e878466097548b3d4cc47a53204f,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0089,f4cf325309015b0b2707fa1ef5fd50a93e156498,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0247,80e28fdeebf99d586320573e3bfd19c003473831,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0172,a63c60f6efae67e6edd5e6e4f3770610592fab32,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0172,f49e95164c188a372ccb221449f6ef51a8b3f2a8,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0172,35b6b98f87177790f7946bb3af91ee78f149fe34,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0247,6f2e6abcc72a581f92fca9558ef7629369760b0d,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0172,878c916bfa6244856ebb0885db2cf1f3f1383ee9,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0247,6865ee4374ac794f836528b9104d1c03077d5878,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0172,d6bfc46ebfc04ddb14e681f9cf1246a5a38b7e84,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0172,128d7b6a9c06a4646cdb43aaa55045b6bc3b3f39,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0247,6413f1c68ed53e8ea2fe7c87273a12e8bbf3e4bc,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0247,29a14db3969c0b819884c552dee2ad853035591b,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0247,4cdc90cb490ef430433df17bcf78b608571dbec8,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0172,2afce93568d4c35a54a49166a588d7b6a7a33bce,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0172,e1bc65ea323202b47b2e0c710dd81289d61e12e8,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0172,640b23823ef7a6f93bac40d7bde90d03d76b12e8,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0172,9259b8daf403dd7536a8460e2c2e91918bad4a5c,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0172,0d9845c6f1c684c6dfb5d2d96a5398d6a2676b95,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0247,8ffb3bc4c38c1668baca72375550deee0e15bd4e,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0172,8e8d6c7a7e6933f7a86351688d97bb0d467d6501,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0247,c2cab886135ac47617e364b5a5d6510180f3a8e3,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0247,6f700a55671d1397d3ffd696b0a52ead045f70c9,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0172,8ebb0e070cbf2243adb6f35cdf1dda6df487816d,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0089,62e6b588156d5a3c9b9cacc67cb1710a7649a7df,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0089,d0c36f226c6eac7b9699b531f7e5179b0f61a8a6,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0089,68dad832a218a7d920795d6b52ac198ec57a146b,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2020,t0059,commit,p0089,a3670d40c5a31dbb844657ed8d69330791b8cebc,N/A,N/A,N/A,N/A,N/A,N/A,,11
Fall,2020,t0059,commit,p0247,9cce43c3bed6bd671a03a51e8de7d67f1941132c,N/A,N/A,N/A,N/A,N/A,N/A,,11
Fall,2020,t0059,commit,p0247,2458519974c4fa358af031b6a041b0b4134ddf4b,N/A,N/A,N/A,N/A,N/A,N/A,,11
Fall,2020,t0059,commit,p0247,cedab66fb7dff7ce9d0395d923d4920d3461eaec,N/A,N/A,N/A,N/A,N/A,N/A,,11
Fall,2020,t0059,commit,p0172,bb119a287a14a0077db64ae4ad3ab493068dc50a,N/A,N/A,N/A,N/A,N/A,N/A,,11
Fall,2020,t0059,commit,p0089,e58d5233b764d7a87be8c6b25330696499103c7c,N/A,N/A,N/A,N/A,N/A,N/A,,11
Fall,2020,t0059,commit,p0172,61af8b7f20fc401f7740f43397ef16bac56823bf,N/A,N/A,N/A,N/A,N/A,N/A,,11
Fall,2020,t0059,commit,p0172,edcd540dafc4cc384ad33d3cdc98b62dde50b2e6,N/A,N/A,N/A,N/A,N/A,N/A,,11
Fall,2020,t0059,commit,p0247,dadd35ff3b80f6c708d25c3622ab52b5fce1723b,N/A,N/A,N/A,N/A,N/A,N/A,,11
Fall,2020,t0059,commit,p0247,b2f4654edaf68cb29938fa3129b64c33885ee432,N/A,N/A,N/A,N/A,N/A,N/A,,11
Fall,2020,t0059,commit,p0247,983b68b7679dc3966091e3490d1b1d7a97ed9e0b,N/A,N/A,N/A,N/A,N/A,N/A,,11
Fall,2020,t0059,commit,p0089,51c8de03c2fab72745745c219350edf2f5ee2282,N/A,N/A,N/A,N/A,N/A,N/A,,9
Fall,2020,t0059,commit,p0247,46ee397e9d6c675f1b22cabf1e35bf1dbea19a10,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2020,t0059,commit,p0089,4bc42f42796ae28b9ffc147463817515a610b333,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2020,t0059,commit,p0089,bf1317a829e3a8155c7867df996b94fefcf9536b,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2020,t0059,commit,p0247,9d45dcc25d8c0742671eab4696132d2a00efceb9,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2020,t0059,commit,p0089,898cf4b2c2567698f8986c73a602bf682740cd21,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2020,t0059,commit,p0089,ff78797219e7f54092fed53853c419f7101c6d25,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2020,t0059,commit,p0089,1fd5646bd533b0037f36b9dda7f5767b0c336a21,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2020,t0059,commit,p0089,5e4c6a07a0bdc157b7945a0bad8dac52f8687ed3,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2020,t0059,commit,p0247,6041bb6cf83d5833e187ce22803bb85ec9e7159f,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2020,t0059,commit,p0089,46df964e0702b4ccf9c2f212673fc12e1dbc34d1,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2020,t0059,commit,p0247,83947e1fdfec231ae718c7b5a273dd8a6f988b20,N/A,N/A,N/A,N/A,N/A,N/A,,7
Fall,2020,t0059,commit,p0089,907f9f47857c0196b9f77b6b0251086a5c328d38,N/A,N/A,N/A,N/A,N/A,N/A,,7
Fall,2020,t0059,commit,p0089,9d42435cfab002b2d6920d41c94072abe7cf2afd,N/A,N/A,N/A,N/A,N/A,N/A,,7
Fall,2020,t0059,commit,p0089,17c10f7a746117364f7ce060c281dfecec38f1c4,N/A,N/A,N/A,N/A,N/A,N/A,,7
Fall,2020,t0059,commit,p0089,898d7b801e18396b34dfd0afe718209ea982422a,N/A,N/A,N/A,N/A,N/A,N/A,,7
Fall,2020,t0059,commit,p0247,a2e5fb0ff5c52cd458d6d3bc0b07f91960a04bbd,N/A,N/A,N/A,N/A,N/A,N/A,,7
Fall,2020,t0059,commit,p0089,7006f37c66fc17ba283947aa8c1b48f91ff6cc33,N/A,N/A,N/A,N/A,N/A,N/A,,7
Fall,2020,t0059,commit,p0089,edcb5e904e2b1a19c33178fac08f9dd5a00e89af,N/A,N/A,N/A,N/A,N/A,N/A,,7
Fall,2020,t0059,commit,p0247,82f5e18a7c373e3d73ab4a4f572ed6a7b8b5a855,N/A,N/A,N/A,N/A,N/A,N/A,,7
Fall,2020,t0059,commit,p0172,7913ae363076546440b4f72e8a2f4f5a20ffcb53,N/A,N/A,N/A,N/A,N/A,N/A,,7
Fall,2020,t0059,commit,p0247,5861fc9e714d04236b404441790fa33251f1ccfd,N/A,N/A,N/A,N/A,N/A,N/A,,6
Fall,2020,t0059,commit,p0247,bff47cc9a416a756c2a130c9d2e5e9a1be31c5e0,N/A,N/A,N/A,N/A,N/A,N/A,,6
Fall,2020,t0059,commit,p0089,5e3853cef528a8c4a632fc09d770ee9681629230,N/A,N/A,N/A,N/A,N/A,N/A,,6
Fall,2020,t0059,commit,p0089,655d40f8e14d60721ccdc23de3d5d3fc87c36bc0,N/A,N/A,N/A,N/A,N/A,N/A,,6
Fall,2020,t0059,commit,p0172,e04e25cb87cf420b03ddd52fc31793f9bfe78fcd,N/A,N/A,N/A,N/A,N/A,N/A,,6
Fall,2020,t0059,commit,p0172,017883573cd0821c52f7df39c1bea29a68d211b3,N/A,N/A,N/A,N/A,N/A,N/A,,6
